Molecule ChEMBL ID,SMILES,Standard Type,Standard Relation,Standard Value,Standard Units,Mw,logP,HBd,HBa,Max_ring_size,ro5_ok,ro5_count,Cluster
CHEMBL4161420,Cc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3C)N(C)S(=O)(=O)c3ccccc3-4)cc2)cc1,IC50,'=',3.0,nM,516.1402160079999,4.615140000000003,2,8,6,False,3,7
CHEMBL4169343,Cc1ccccc1NC(=S)N/N=C/c1ccc(-n2nc3c(c2C)N(C)S(=O)(=O)c2ccccc2-3)cc1,IC50,'=',10.0,nM,516.1402160079999,4.615140000000004,2,8,6,False,3,7
CHEMBL4159922,CCc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3C)N(C)S(=O)(=O)c3ccccc3-4)cc2)cc1,IC50,'=',1770.0,nM,530.155866072,4.869120000000003,2,8,6,False,3,7
CHEMBL4174892,Cc1cccc(C)c1NC(=S)N/N=C/c1ccc(-n2nc3c(c2C)N(C)S(=O)(=O)c2ccccc2-3)cc1,IC50,'=',10.0,nM,530.155866072,4.923560000000004,2,8,6,False,3,7
CHEMBL4167004,Cc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3C)N(C)S(=O)(=O)c3ccccc3-4)cc2)c(C)c1,IC50,'=',1130.0,nM,530.155866072,4.923560000000004,2,8,6,False,3,7
CHEMBL4159772,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3cccc(Cl)c3)cc1)-c1ccccc1S(=O)(=O)N2C,IC50,'=',1110.0,nM,536.085593592,4.960120000000004,2,8,6,False,3,7
CHEMBL4170413,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3ccccc3Cl)cc1)-c1ccccc1S(=O)(=O)N2C,IC50,'=',4060.0,nM,536.085593592,4.960120000000004,2,8,6,False,3,7
CHEMBL4160195,Cc1c2c(nn1-c1ccc(/C=N/NC(=S)Nc3ccc(Cl)cc3)cc1)-c1ccccc1S(=O)(=O)N2C,IC50,'=',3490.0,nM,536.085593592,4.960120000000005,2,8,6,False,3,7
CHEMBL4216146,C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1ccc(OC)cc1,IC50,'=',55050.0,nM,363.147058152,3.315800000000002,0,5,6,True,4,8
CHEMBL4210766,C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C)cc1,IC50,'=',56410.0,nM,347.152143532,3.6156200000000025,0,4,6,True,4,8
CHEMBL4217159,C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1ccccc1,IC50,'=',38610.0,nM,347.152143532,3.697300000000003,0,4,6,True,4,8
CHEMBL4208341,C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC)c1,IC50,'=',22700.0,nM,377.162708216,3.7059000000000024,0,5,6,True,4,8
CHEMBL4213274,C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(OC)cc1,IC50,'=',59990.0,nM,377.162708216,3.7059000000000024,0,5,6,True,4,8
CHEMBL4216733,C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(F)c1,IC50,'=',29260.0,nM,365.14272172,3.836400000000003,0,4,6,True,4,8
CHEMBL4211764,C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(F)c(F)c1,IC50,'=',49170.0,nM,383.133299908,3.975500000000003,0,4,6,True,4,8
CHEMBL4208881,C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C)cc1,IC50,'=',116370.0,nM,361.167793596,4.005720000000003,0,4,6,True,4,8
CHEMBL4211297,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccccc1,IC50,'=',89350.0,nM,361.167793596,4.087400000000003,0,4,6,True,4,8
CHEMBL4211814,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(OC)cc1,IC50,'=',54510.0,nM,391.17835828,4.096000000000004,0,5,6,True,4,8
CHEMBL4202569,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC)c1,IC50,'=',78560.0,nM,391.17835828,4.096000000000004,0,5,6,True,4,8
CHEMBL4216262,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C)cc1,IC50,'=',94530.0,nM,375.18344366,4.395820000000004,0,4,6,True,4,8
CHEMBL4211175,C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C(C)C)cc1,IC50,'=',70020.0,nM,375.18344366,4.430600000000004,0,4,6,True,4,8
CHEMBL4204002,C#CCN(CCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C(C)C)cc1,IC50,'=',77440.0,nM,389.199093724,4.820700000000005,0,4,6,True,4,8
CHEMBL4206927,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C(C)C)cc1,IC50,'=',35400.0,nM,403.214743788,5.210800000000005,0,4,6,False,3,8
CHEMBL5195988,O=C1c2ccccc2-c2nccc3cc(OCCCN4CCN(c5ccccc5)CC4)cc1c23,IC50,'=',9.0,nM,449.21032710400004,5.0373000000000046,0,5,6,False,3,9
CHEMBL5178171,COc1ccccc1N1CCN(CCCOc2cc3c4c(nccc4c2)-c2ccccc2C3=O)CC1,IC50,'=',54.0,nM,479.220891788,5.045900000000005,0,6,6,False,3,9
CHEMBL5186035,O=C1c2ccccc2-c2nccc3cc(OCCCN4CCN(c5ccccc5F)CC4)cc1c23,IC50,'=',5.0,nM,467.200905292,5.176400000000005,0,5,6,False,3,9
CHEMBL5173591,O=C1c2ccccc2-c2nccc3cc(OCCCCN4CCN(c5ccccc5)CC4)cc1c23,IC50,'=',49.0,nM,463.22597716800004,5.427400000000005,0,5,6,False,3,9
CHEMBL5191497,COc1ccccc1N1CCN(CCCCOc2cc3c4c(nccc4c2)-c2ccccc2C3=O)CC1,IC50,'=',91.0,nM,493.236541852,5.436000000000005,0,6,6,False,3,9
CHEMBL5195369,O=C1c2ccccc2-c2nccc3cc(OCCCCN4CCN(c5ccccc5F)CC4)cc1c23,IC50,'=',8.0,nM,481.216555356,5.566500000000005,0,5,6,False,3,9
CHEMBL5199817,O=C1c2ccccc2-c2nccc3cc(OCCCN4CCN(c5ccccc5Cl)CC4)cc1c23,IC50,'=',361.0,nM,483.171354752,5.690700000000005,0,5,6,False,3,9
CHEMBL5196277,O=C1c2ccccc2-c2nccc3cc(OCCCCCN4CCN(c5ccccc5)CC4)cc1c23,IC50,'=',9.0,nM,477.2416272320001,5.817500000000006,0,5,6,False,3,9
CHEMBL5200833,COc1ccccc1N1CCN(CCCCCOc2cc3c4c(nccc4c2)-c2ccccc2C3=O)CC1,IC50,'=',14.0,nM,507.252191916,5.8261000000000065,0,6,6,False,2,9
CHEMBL5203412,O=C1c2ccccc2-c2nccc3cc(OCCCCCN4CCN(c5ccccc5F)CC4)cc1c23,IC50,'=',4.0,nM,495.23220542000007,5.956600000000005,0,5,6,False,3,9
CHEMBL5189809,O=C1c2ccccc2-c2nccc3cc(OCCCCN4CCN(c5ccccc5Cl)CC4)cc1c23,IC50,'=',503.0,nM,497.187004816,6.080800000000005,0,5,6,False,3,9
CHEMBL5173754,O=C1c2ccccc2-c2nccc3cc(OCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc1c23,IC50,'=',11.0,nM,517.1323824,6.344100000000005,0,5,6,False,2,9
CHEMBL5198200,O=C1c2ccccc2-c2nccc3cc(OCCCCCN4CCN(c5ccccc5Cl)CC4)cc1c23,IC50,'=',86.0,nM,511.20265488000007,6.470900000000006,0,5,6,False,2,9
CHEMBL5206039,O=C1c2ccccc2-c2nccc3cc(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc1c23,IC50,'=',72.0,nM,531.148032464,6.734200000000005,0,5,6,False,2,9
CHEMBL5209523,O=C1c2ccccc2-c2nccc3cc(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc1c23,IC50,'=',6.0,nM,545.1636825280001,7.124300000000005,0,5,6,False,2,9
CHEMBL3134350,O=[N+]([O-])c1cccc(S(=O)(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)c1,IC50,'=',207000.0,nM,394.98012548,4.172500000000001,1,7,6,True,4,10
CHEMBL3134361,O=[N+]([O-])c1ccc(-c2csc(NS(=O)(=O)c3cccc(Cl)c3)n2)cc1,IC50,'=',25300.0,nM,394.98012548,4.172500000000002,1,7,6,True,4,10
CHEMBL3134356,O=S(=O)(Nc1nc(-c2ccccc2)cs1)c1cccc(Cl)c1,IC50,'=',67300.0,nM,349.995047272,4.264300000000002,1,4,6,True,4,10
CHEMBL3134332,O=S(=O)(Nc1nc(-c2ccc(Cl)cc2)cs1)c1ccccc1,IC50,'=',108000.0,nM,349.995047272,4.264300000000002,1,4,6,True,4,10
CHEMBL3134367,COc1ccc(-c2csc(NS(=O)(=O)c3cccc(Cl)c3)n2)cc1,IC50,'=',6500.0,nM,380.00561195600005,4.272900000000003,1,5,6,True,4,10
CHEMBL3134339,COc1cccc(S(=O)(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)c1,IC50,'=',33000.0,nM,380.00561195600005,4.272900000000003,1,5,6,True,4,10
CHEMBL3134338,Cc1cccc(S(=O)(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)c1,IC50,'=',38300.0,nM,364.010697336,4.572720000000002,1,4,6,True,4,10
CHEMBL3134358,O=S(=O)(Nc1nc(-c2cccc(Cl)c2)cs1)c1cccc(Cl)c1,IC50,'=',25800.0,nM,383.95607492,4.917700000000002,1,4,6,True,4,10
CHEMBL3134344,O=S(=O)(Nc1nc(-c2ccc(Cl)cc2)cs1)c1cccc(Cl)c1,IC50,'=',248000.0,nM,383.95607492,4.917700000000002,1,4,6,True,4,10
CHEMBL3134345,O=S(=O)(Nc1nc(-c2ccc(Cl)cc2)cs1)c1ccc(Cl)cc1,IC50,'=',273000.0,nM,383.95607492,4.917700000000002,1,4,6,True,4,10
CHEMBL3134363,O=S(=O)(Nc1nc(-c2cccc(Br)c2)cs1)c1cccc(Cl)c1,IC50,'=',44200.0,nM,427.90555933999997,5.026800000000002,1,4,6,False,3,10
CHEMBL3134364,O=S(=O)(Nc1nc(-c2ccc(Br)cc2)cs1)c1cccc(Cl)c1,IC50,'=',177500.0,nM,427.90555933999997,5.026800000000002,1,4,6,False,3,10
CHEMBL3134347,O=S(=O)(Nc1nc(-c2ccc(Cl)cc2)cs1)c1cccc(C(F)(F)F)c1,IC50,'>',500000.0,nM,417.9824319,5.283100000000002,1,4,6,False,3,10
CHEMBL3134341,O=S(=O)(Nc1nc(-c2ccc(Cl)cc2)cs1)c1cccc(-c2ccccc2)c1,IC50,'=',40300.0,nM,426.0263474,5.931300000000004,1,4,6,False,3,10
CHEMBL5174599,CS(=O)(=O)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,IC50,'>',100000.0,nM,349.182398104,1.4537999999999995,2,5,6,True,4,11
CHEMBL5183291,CCS(=O)(=O)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,IC50,'>',100000.0,nM,363.19804816800007,1.8438999999999999,2,5,6,True,4,11
CHEMBL5197243,O=S(=O)(c1ccccc1)N1CCc2cc(C3CC3NCC3CNC3)ccc21,IC50,'=',16180.0,nM,383.1667480400001,2.1029,2,5,6,True,4,11
CHEMBL5191876,O=S(=O)(N1CCc2cc(C3CC3NCC3CCNCC3)ccc21)C(F)(F)F,IC50,'=',8637000.0,nM,403.154132668,2.3438,2,5,6,True,4,11
CHEMBL5170011,O=S(=O)(c1ccccc1)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,IC50,'>',100000.0,nM,411.19804816800007,2.8831000000000007,2,5,6,True,4,11
CHEMBL5172252,COc1cccc(S(=O)(=O)N2CCc3cc(C4CC4NCC4CCNCC4)ccc32)c1,IC50,'=',38570.0,nM,441.20861285200004,2.891700000000001,2,6,6,True,4,11
CHEMBL5191605,O=S(=O)(c1ccccc1)N1CCc2cc(C3CC3NCCC3CCNCC3)ccc21,IC50,'>',100000.0,nM,425.21369823200007,3.273200000000002,2,5,6,True,4,11
CHEMBL5206450,CC1(CNC2CC2c2ccc3c(c2)CCN3S(=O)(=O)c2ccccc2)CCNCC1,IC50,'=',100000.0,nM,425.213698232,3.273200000000002,2,5,6,True,4,11
CHEMBL5177857,N[C@H]1CC[C@H](CNC2CC2c2ccc3c(c2)CCN3S(=O)(=O)c2ccccc2)CC1,IC50,'=',96340.0,nM,425.21369823199996,3.4010000000000016,3,5,6,True,4,11
CHEMBL5181753,O=S(=O)(c1cccc(Cl)c1)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,IC50,'=',73920.0,nM,445.15907581600004,3.536500000000002,2,5,6,True,4,11
CHEMBL5196564,O=S(=O)(c1cccc(C(F)(F)F)c1)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,IC50,'=',49830.0,nM,479.18543279600004,3.901900000000002,2,5,6,True,4,11
CHEMBL5191047,O=S(=O)(c1ccc2ccccc2c1)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,IC50,'=',35500.0,nM,461.21369823200007,4.036300000000002,2,5,6,True,4,11
CHEMBL5205837,O=S(=O)(c1ccc(-c2ccccc2)cc1)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,IC50,'>',100000.0,nM,487.22934829600007,4.550100000000003,2,5,6,True,4,11
CHEMBL5175125,O=S(=O)(c1ccccc1)N1CCc2cc(C3CC3NCC3CCN(Cc4ccccc4)CC3)ccc21,IC50,'=',15910.0,nM,501.24499836000007,4.7957000000000045,1,5,6,False,3,11
CHEMBL3133241,CCN(CC)CCCCCCOc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1,IC50,'=',33090.0,nM,411.27734404399996,6.155200000000007,0,4,6,False,3,12
CHEMBL3133306,COc1cc(/C=C/c2ccc(OCCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,IC50,'>',100000.0,nM,431.246043916,6.165200000000007,0,4,6,False,3,12
CHEMBL3133307,COc1cc(/C=C/c2ccc(OCCCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,IC50,'=',97380.0,nM,445.26169398,6.555300000000007,0,4,6,False,3,12
CHEMBL3133243,CCCN(CCC)CCCCCCOc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1,IC50,'=',89430.0,nM,439.30864417199996,6.9354000000000084,0,4,6,False,3,12
CHEMBL3132866,COc1cc(/C=C/c2ccc(OCCCCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,IC50,'=',90350.0,nM,459.277344044,6.945400000000007,0,4,6,False,3,12
CHEMBL3133310,CCN(CCCCCCOc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1)Cc1ccccc1,IC50,'=',89650.0,nM,473.292994108,7.335500000000008,0,4,6,False,3,12
CHEMBL3133308,COc1cc(/C=C/c2ccc(OCCCCCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,IC50,'>',100000.0,nM,473.292994108,7.335500000000008,0,4,6,False,3,12
CHEMBL3133312,CCN(CCCCCCOc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1)Cc1cccc(OC)c1,IC50,'>',100000.0,nM,503.303558792,7.344100000000008,0,5,6,False,2,12
CHEMBL3133311,CCN(CCCCCCOc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1)Cc1ccccc1OC,IC50,'>',100000.0,nM,503.303558792,7.344100000000008,0,5,6,False,2,12
CHEMBL3133313,CCN(CCCCCCOc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1)Cc1ccc(OC)cc1,IC50,'>',100000.0,nM,503.303558792,7.344100000000008,0,5,6,False,2,12
CHEMBL3133314,CCN(CCCCCCOc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1)Cc1ccccc1F,IC50,'>',100000.0,nM,491.283572296,7.474600000000008,0,4,6,False,3,12
CHEMBL3133240,CCN(CCCCCCOc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1)Cc1ccc(F)cc1,IC50,'>',100000.0,nM,491.283572296,7.474600000000008,0,4,6,False,3,12
CHEMBL3133239,CCN(CCCCCCOc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1)Cc1cccc(F)c1,IC50,'>',100000.0,nM,491.283572296,7.474600000000008,0,4,6,False,3,12
CHEMBL3133309,COc1cc(/C=C/c2ccc(OCCCCCCCCN(C)Cc3ccccc3)cc2)cc(OC)c1,IC50,'>',100000.0,nM,487.308644172,7.725600000000008,0,4,6,False,3,12
CHEMBL4172754,CN1c2c(nn(-c3ccc(/C=N/NC(=S)NCN4CCOCC4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,IC50,'=',3070.0,nM,587.1773297880001,3.4325000000000028,2,10,6,False,3,13
CHEMBL4160257,CN1c2c(nn(-c3ccc(/C=N/NC(=S)NCc4ccccc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,IC50,'=',10600.0,nM,578.1558660720001,5.343000000000004,2,8,6,False,2,13
CHEMBL4171534,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4ccccc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,IC50,'=',27200.0,nM,564.140216008,5.665300000000005,2,8,6,False,2,13
CHEMBL4174572,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4ccccc4F)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,IC50,'=',540.0,nM,582.130794196,5.804400000000005,2,8,6,False,2,13
CHEMBL4174656,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4ccc(F)cc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,IC50,'=',2330.0,nM,582.130794196,5.804400000000005,2,8,6,False,2,13
CHEMBL4166659,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4cccc(F)c4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,IC50,'=',9020.0,nM,582.130794196,5.804400000000005,2,8,6,False,2,13
CHEMBL4176042,CCc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3-c3ccccc3)N(C)S(=O)(=O)c3ccccc3-4)cc2)cc1,IC50,'=',8180.0,nM,592.1715161359999,6.227700000000006,2,8,6,False,2,13
CHEMBL4168191,Cc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3-c3ccccc3)N(C)S(=O)(=O)c3ccccc3-4)cc2)c(C)c1,IC50,'=',9150.0,nM,592.1715161359999,6.282140000000005,2,8,6,False,2,13
CHEMBL4167764,Cc1cccc(C)c1NC(=S)N/N=C/c1ccc(-n2nc3c(c2-c2ccccc2)N(C)S(=O)(=O)c2ccccc2-3)cc1,IC50,'=',65700.0,nM,592.1715161359999,6.282140000000005,2,8,6,False,2,13
CHEMBL4174974,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4ccc(Cl)cc4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,IC50,'=',2060.0,nM,598.101243656,6.318700000000005,2,8,6,False,2,13
CHEMBL4164321,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4cccc(Cl)c4)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,IC50,'=',7730.0,nM,598.101243656,6.318700000000005,2,8,6,False,2,13
CHEMBL4159846,CN1c2c(nn(-c3ccc(/C=N/NC(=S)Nc4ccccc4Cl)cc3)c2-c2ccccc2)-c2ccccc2S1(=O)=O,IC50,'=',33800.0,nM,598.101243656,6.318700000000005,2,8,6,False,2,13
CHEMBL4243235,CN(CC(=O)O)[C@H](CO)Cc1ccc(OCc2ccccc2)cc1,IC50,'>',50000.0,nM,329.162708216,2.1853999999999996,2,5,6,True,4,14
CHEMBL4240968,C[C@H](Cc1ccc(OCc2ccccn2)cc1)N(C)CC(=O)O,IC50,'>',50000.0,nM,314.1630425639999,2.6079999999999997,1,5,6,True,4,14
CHEMBL4245535,C[C@H](Cc1ccc(OCc2cccnc2)cc1)N(C)CC(=O)O,IC50,'>',50000.0,nM,314.1630425639999,2.6080000000000005,1,5,6,True,4,14
CHEMBL4249803,C[C@H](Cc1ccc(OCc2ccncc2)cc1)N(C)CC(=O)O,IC50,'>',50000.0,nM,314.1630425639999,2.6080000000000005,1,5,6,True,4,14
CHEMBL4237226,COC(=O)c1ccc(COc2ccc(C[C@@H](C)N(C)CC(=O)O)cc2)cc1,IC50,'>',50000.0,nM,371.1732729,2.999600000000001,1,6,6,True,4,14
CHEMBL4242186,C[C@H](Cc1ccc(OCc2ccc(C#N)cc2)cc1)N(C)CC(=O)O,IC50,'>',50000.0,nM,338.1630425639999,3.0846800000000005,1,5,6,True,4,14
CHEMBL4246966,C[C@H](Cc1ccc(OCc2ccccc2)cc1)N(C)CC(=O)O,IC50,'>',50000.0,nM,313.16779359599997,3.213000000000001,1,4,6,True,4,14
CHEMBL4241410,COc1cccc(COc2ccc(C[C@@H](C)N(C)CC(=O)O)cc2)c1,IC50,'=',358922.0,nM,343.17835828,3.2216000000000014,1,5,6,True,4,14
CHEMBL4243548,C[C@H](Cc1ccc(OCc2cccc(F)c2)cc1)N(C)CC(=O)O,IC50,'>',50000.0,nM,331.15837178399994,3.352100000000001,1,4,6,True,4,14
CHEMBL4247774,C[C@H](Cc1ccc(OCc2cc(F)cc(F)c2)cc1)N(C)CC(=O)O,IC50,'>',50000.0,nM,349.14894997199997,3.491200000000002,1,4,6,True,4,14
CHEMBL4239843,C#CCN(C)[C@H](C)Cc1ccc(OCc2ccccc2)cc1,IC50,'=',161.0,nM,293.177964356,3.761600000000003,0,2,6,True,4,14
CHEMBL4244643,C[C@H](Cc1ccc(OCc2cccc(Cl)c2)cc1)N(C)CC(=O)O,IC50,'>',50000.0,nM,347.12882124399994,3.866400000000003,1,4,6,True,4,14
CHEMBL4249499,C[C@H](Cc1ccc(OCc2ccc(Cl)cc2)cc1)N(C)CC(=O)O,IC50,'=',217101.0,nM,347.12882124399994,3.866400000000003,1,4,6,True,4,14
CHEMBL4245184,C[C@H](Cc1ccc(OCc2ccc3ccccc3c2)cc1)N(C)CC(=O)O,IC50,'=',954993.0,nM,363.18344365999997,4.366200000000004,1,4,6,True,4,14
CHEMBL4059652,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc[nH]3)cc2)nc2ccccc21,IC50,'>=',1000000.0,nM,367.14331016400007,3.4285000000000014,2,6,6,True,4,15
CHEMBL4089483,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccn3C)cc2)nc2ccccc21,IC50,'>=',100000.0,nM,381.15896022800007,3.438900000000002,1,6,6,True,4,15
CHEMBL4068302,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccnc3)cc2)nc2ccccc21,IC50,'=',9586.0,nM,379.14331016400007,3.495400000000002,1,6,6,True,4,15
CHEMBL4074578,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cc(O)cc(O)c3)cc2)nc2ccccc21,IC50,'=',19606.0,nM,410.137890436,3.5116000000000014,3,7,6,True,4,15
CHEMBL4077045,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(O)cc3)cc2)nc2ccccc21,IC50,'=',2819.0,nM,394.142975816,3.8060000000000027,2,6,6,True,4,15
CHEMBL4101285,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccc(O)c3)cc2)nc2ccccc21,IC50,'>=',1000000.0,nM,394.142975816,3.8060000000000027,2,6,6,True,4,15
CHEMBL4092608,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(OC)cc3)cc2)nc2ccccc21,IC50,'=',43317.0,nM,408.15862588,4.109000000000003,1,6,6,True,4,15
CHEMBL4084849,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccc(OC)c3)cc2)nc2ccccc21,IC50,'>=',100000.0,nM,408.15862588,4.109000000000003,1,6,6,True,4,15
CHEMBL4063200,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccccc3OC)cc2)nc2ccccc21,IC50,'>=',1000000.0,nM,408.15862588,4.109000000000003,1,6,6,True,4,15
CHEMBL4065952,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccc(OC)c3OC)cc2)nc2ccccc21,IC50,'=',53513.0,nM,438.16919056399996,4.117600000000003,1,7,6,True,4,15
CHEMBL4093551,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cc(OC)cc(OC)c3)cc2)nc2ccccc21,IC50,'>=',100000.0,nM,438.16919056399996,4.117600000000003,1,7,6,True,4,15
CHEMBL4102310,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccs3)cc2)nc2ccccc21,IC50,'>=',1000000.0,nM,384.104482132,4.161900000000003,1,5,6,True,4,15
CHEMBL4097183,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(F)cc3)cc2)nc2ccccc21,IC50,'=',851.0,nM,396.13863938400004,4.239500000000003,1,5,6,True,4,15
CHEMBL4070319,C#CCn1c(-c2ccc(C(=O)N/N=C/c3ccc(Cl)cc3)cc2)nc2ccccc21,IC50,'>=',100000.0,nM,412.10908884400004,4.753800000000003,1,5,6,True,4,15
CHEMBL470226,CS(=O)(=O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,IC50,'=',9330.0,nM,343.05144351599995,2.4488000000000003,1,6,6,True,4,16
CHEMBL513209,O=C(O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,IC50,'=',9970.0,nM,309.063722452,2.743500000000001,2,6,6,True,4,16
CHEMBL1830832,Cc1ccc(NNC(=O)c2cc3ccccc3oc2=O)cc1,IC50,'=',58430.0,nM,294.100442308,2.858320000000001,2,5,6,True,4,16
CHEMBL494795,O=C(Nc1ccccc1)c1cc2ccccc2oc1=O,IC50,'=',13120.0,nM,265.07389321200003,3.045300000000002,1,4,6,True,4,16
CHEMBL470221,O=C(Nc1ccc(F)cc1)c1cc2ccccc2oc1=O,IC50,'=',13060.0,nM,283.0644714,3.184400000000002,1,4,6,True,4,16
CHEMBL470419,CCOC(=O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,IC50,'=',15980.0,nM,337.09502258,3.2220000000000013,1,6,6,True,4,16
CHEMBL445184,Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1,IC50,'=',14500.0,nM,279.08954327600003,3.353720000000001,1,4,6,True,4,16
CHEMBL512843,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,IC50,'=',19450.0,nM,279.08954327600003,3.353720000000002,1,4,6,True,4,16
CHEMBL470222,O=C(Cl)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,IC50,'=',9670.0,nM,327.02983548,3.4243000000000015,1,5,6,True,4,16
CHEMBL469583,CCc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,IC50,'=',15670.0,nM,293.10519334,3.607700000000002,1,4,6,True,4,16
CHEMBL471232,Cc1cc(C)cc(NC(=O)c2cc3ccccc3oc2=O)c1,IC50,'=',17560.0,nM,293.10519334,3.6621400000000017,1,4,6,True,4,16
CHEMBL471221,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1C,IC50,'=',18770.0,nM,293.10519334,3.6621400000000017,1,4,6,True,4,16
CHEMBL470220,CSc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,IC50,'=',14760.0,nM,311.061614276,3.7672000000000025,1,4,6,True,4,16
CHEMBL470213,CC(C)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,IC50,'=',15140.0,nM,307.120843404,4.168700000000002,1,4,6,True,4,16
CHEMBL3264957,CC1CC/C(=N\Nc2nc(-c3ccc(C#N)cc3)cs2)C1,IC50,'=',11090.0,nM,296.109567512,4.269680000000003,1,4,6,True,4,17
CHEMBL1253763,CC1CCC(=NNc2nc(-c3ccc(C#N)cc3)cs2)CC1,IC50,'=',6994.0,nM,310.125217576,4.659780000000003,1,4,6,True,4,17
